match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5774415109,4861578580,True,1609930109,1639,1812.0,2.0,7,22,30,3,152,"94,38,20,49,84","26,54,21,8,9"
5774415013,4861578296,True,1609930103,1408,,,0,22,47,7,227,"84,70,40,77,60","22,87,114,2,64"
5774413419,4861572408,False,1609930019,1280,3364.0,2.0,7,22,42,5,185,"13,121,71,49,67","86,62,87,77,29"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"45,54,128,17,121","16,77,110,119,86"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"82,95,105,129,79","14,53,46,44,27"
5774411119,4861572618,False,1609929884,1454,5084.0,2.0,7,22,80,5,185,"78,62,87,44,59","13,114,86,104,121"
5774411019,4861577299,True,1609929884,1734,2822.0,6.0,7,22,46,9,227,"129,40,30,8,52","84,11,93,110,2"
5774411017,4861578369,False,1609929879,1804,4425.0,3.0,7,22,67,6,188,"11,44,69,107,26","86,104,46,50,114"
5774411005,4861578413,True,1609929888,1830,3249.0,1.0,7,3,32,7,236,"62,44,39,102,83","1,26,101,23,60"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"30,129,26,68,42","82,12,71,75,35"
5774410418,4861578753,True,1609929853,1893,3670.0,1.0,7,22,43,4,186,"21,22,42,83,6","74,62,104,26,41"
5774410411,4861560871,True,1609929829,725,,,7,22,34,9,223,"51,22,21,35,15","86,56,103,75,69"
5774410401,4861577416,False,1609929848,1784,3086.0,2.0,7,22,59,4,152,"44,52,74,12,75","13,7,48,108,20"
5774410105,4861573287,True,1609929829,1581,1651.0,3.0,0,4,42,6,191,"6,18,40,7,35","96,59,15,89,71"
5774410104,4861578576,False,1609929828,1844,1915.0,3.0,7,22,32,3,152,"41,11,48,29,83","14,84,74,113,8"
5774409517,4861575025,False,1609929798,1583,4392.0,5.0,7,22,71,7,137,"101,27,59,44,99","121,114,9,42,113"
5774409502,4861578290,True,1609929798,1898,3810.0,2.0,7,22,51,4,154,"48,99,8,75,64","113,20,93,16,33"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"47,44,42,88,27","108,45,5,84,41"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"13,99,20,6,26","94,111,107,74,9"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"91,32,123,119,104","8,20,111,26,51"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"5,51,100,61,12","84,42,16,72,14"
5774409110,4861577412,True,1609929777,1769,1969.0,1.0,7,22,34,4,171,"42,60,27,5,35","96,87,36,110,48"
5774408918,4861572390,True,1609929764,1586,1794.0,1.0,0,4,32,3,188,"13,25,35,84,63","22,21,94,60,5"
5774408719,4861576477,True,1609929749,1795,711.0,1.0,0,22,40,3,186,"123,28,113,25,95","49,14,98,88,120"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"26,93,14,128,41","9,108,15,6,126"
5774408105,4861574613,False,1609929724,1729,570.0,1.0,7,22,32,5,227,"48,112,11,108,40","7,56,120,45,75"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"104,5,44,21,65","121,94,54,79,72"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"12,5,79,61,102","67,22,60,112,14"
5774407608,4861575472,True,1609929694,1818,2599.0,2.0,7,22,34,2,137,"7,99,6,5,42","33,119,21,76,70"
5774406808,4861577254,False,1609929652,1978,3812.0,3.0,7,22,64,5,154,"102,95,86,84,11","108,74,26,101,44"
5774406515,4861573421,True,1609929613,1744,2703.0,4.0,7,22,53,6,182,"11,104,121,84,8","123,74,105,44,98"
5774406409,4861571197,True,1609929608,1630,1984.0,3.0,7,22,31,6,225,"99,40,48,17,64","14,76,67,41,111"
5774418606,4861578516,True,1609930300,1443,2356.0,3.0,7,3,43,7,236,"1,27,59,36,121","93,86,39,33,62"
5774416719,4861578545,True,1609930199,1530,,,7,22,31,4,181,"23,42,70,5,11","32,30,10,123,28"
5774416415,4861578127,True,1609930179,1499,3391.0,3.0,7,22,45,4,181,"73,98,70,114,30","64,5,104,8,97"
5774415109,4861578580,True,1609930109,1639,1812.0,2.0,7,22,30,3,152,"94,84,49,20,38","26,9,8,21,54"
5774414706,4861578802,True,1609930089,1655,2396.0,1.0,7,22,25,4,132,"35,71,14,7,95","70,75,8,59,76"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"85,44,64,96,61","12,14,95,42,5"
5774414318,4861578007,True,1609930059,1625,3478.0,3.0,0,22,44,6,185,"16,31,104,99,21","121,18,17,57,19"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"38,8,75,31,102","9,56,40,42,68"
5774413419,4861572408,False,1609930019,1280,3364.0,2.0,7,22,42,5,185,"71,13,49,67,121","87,86,77,29,62"
5774413310,4861575556,True,1609930014,1454,,,7,22,37,7,188,"28,128,11,3,93","8,85,39,75,29"
5774412718,4861577799,False,1609929978,1682,2270.0,2.0,7,22,58,6,183,"1,26,100,60,13","128,8,46,41,30"
5774412716,4861578191,True,1609929979,1651,1554.0,2.0,7,22,25,5,182,"75,47,84,11,50","121,99,85,1,25"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"54,45,121,17,128","77,16,86,119,110"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"67,101,26,28,84","95,35,37,29,14"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"95,82,129,105,79","53,14,44,46,27"
5774411503,4861578269,True,1609929898,1786,2935.0,2.0,7,22,41,8,227,"5,2,87,95,47","25,81,22,123,67"
5774411119,4861572618,False,1609929884,1454,5084.0,2.0,7,22,80,5,185,"87,78,59,44,62","86,13,121,104,114"
5774411005,4861578413,True,1609929888,1830,3249.0,1.0,7,3,32,7,236,"102,39,44,62,83","23,101,26,1,60"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"42,68,30,129,26","35,75,82,12,71"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"102,91,105,95,68","11,54,16,35,39"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"6,11,104,25,112","95,14,7,10,87"
5774410613,4861577789,True,1609929864,1801,2486.0,3.0,7,3,49,8,223,"16,12,10,84,22","8,17,35,65,38"
5774410418,4861578753,True,1609929853,1893,3670.0,1.0,7,22,43,4,186,"83,21,6,22,42","26,74,41,62,104"
5774410411,4861560871,True,1609929829,725,,,7,22,34,9,223,"15,21,35,51,22","69,103,75,86,56"
5774410401,4861577416,False,1609929848,1784,3086.0,2.0,7,22,59,4,152,"75,52,12,44,74","20,7,108,13,48"
5774410104,4861578576,False,1609929828,1844,1915.0,3.0,7,22,32,3,152,"83,41,11,48,29","8,14,84,74,113"
5774409502,4861578290,True,1609929798,1898,3810.0,2.0,7,22,51,4,154,"48,75,99,8,64","113,16,20,93,33"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"27,88,44,47,42","41,84,45,108,5"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"91,119,104,32,123","8,26,51,20,111"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"51,5,100,61,12","42,84,16,72,14"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"104,65,5,21,44","121,72,94,79,54"
5774407303,4861577285,False,1609929678,1872,,,7,22,12,2,156,"34,6,129,44,62","46,84,67,57,68"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"17,109,62,26,48","44,51,28,50,36"
5774422801,4861578695,True,1609930520,1215,4824.0,3.0,7,22,77,6,187,"93,17,3,126,90","30,13,14,42,61"
5774415109,4861578580,True,1609930109,1639,1812.0,2.0,7,22,30,3,152,"84,49,20,38,94","9,8,21,54,26"
5774415013,4861578296,True,1609930103,1408,,,0,22,47,7,227,"70,84,60,77,40","87,22,64,2,114"
5774414706,4861578802,True,1609930089,1655,2396.0,1.0,7,22,25,4,132,"35,71,95,7,14","70,75,76,59,8"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"61,44,64,96,85","5,14,95,42,12"
5774413814,4861575666,False,1609930039,1521,1861.0,4.0,7,22,34,8,185,"13,3,42,19,16","21,30,104,93,11"
5774413418,4861573484,True,1609930019,1374,1473.0,2.0,7,3,25,7,227,"6,1,29,45,7","96,18,81,56,107"
5774413114,4861577648,True,1609929998,1587,2247.0,1.0,7,22,31,5,182,"74,81,41,26,128","107,57,27,126,44"
5774412718,4861577799,False,1609929978,1682,2270.0,2.0,7,22,58,6,183,"26,100,1,60,13","8,46,128,41,30"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"128,45,121,54,17","110,16,86,77,119"
5774412303,4861576238,False,1609929959,1622,3618.0,1.0,0,3,58,5,223,"27,22,126,128,93","90,84,50,8,121"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"101,67,26,84,28","35,95,37,14,29"
5774411017,4861578369,False,1609929879,1804,4425.0,3.0,7,22,67,6,188,"11,69,44,26,107","86,46,104,114,50"
5774411005,4861578413,True,1609929888,1830,3249.0,1.0,7,3,32,7,236,"44,62,83,102,39","26,1,60,23,101"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"26,42,68,129,30","71,35,75,12,82"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"25,11,104,6,112","10,14,7,95,87"
5774410418,4861578753,True,1609929853,1893,3670.0,1.0,7,22,43,4,186,"42,21,6,83,22","104,74,41,26,62"
5774410401,4861577416,False,1609929848,1784,3086.0,2.0,7,22,59,4,152,"44,52,75,12,74","13,7,20,108,48"
5774410105,4861573287,True,1609929829,1581,1651.0,3.0,0,4,42,6,191,"35,40,18,7,6","71,15,59,89,96"
5774410104,4861578576,False,1609929828,1844,1915.0,3.0,7,22,32,3,152,"41,83,29,48,11","14,8,113,74,84"
5774409502,4861578290,True,1609929798,1898,3810.0,2.0,7,22,51,4,154,"99,64,48,75,8","20,33,113,16,93"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"47,88,44,27,42","108,84,45,41,5"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"123,104,91,119,32","111,51,8,26,20"
5774408513,4861578061,False,1609929733,1904,2673.0,3.0,7,22,33,6,184,"30,14,41,15,110","96,128,37,32,101"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"65,5,44,104,21","72,94,54,121,79"
5774408101,4861577281,False,1609929723,1907,3633.0,1.0,7,22,27,3,182,"67,74,84,82,53","44,123,73,21,27"
5774407815,4861573896,False,1609929697,1656,2300.0,2.0,7,22,42,6,182,"11,119,96,50,70","123,97,104,109,37"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"102,79,5,12,61","14,60,22,67,112"
5774407611,4861573549,False,1609929698,1709,4313.0,2.0,7,22,53,3,184,"70,25,36,114,14","129,17,16,5,44"
5774407507,4861575338,False,1609929688,1811,3678.0,2.0,7,22,49,3,151,"42,25,123,53,70","73,104,48,100,83"
5774407319,4861574291,True,1609929673,1762,3707.0,1.0,0,22,54,6,144,"64,11,97,36,44","74,91,54,23,53"
5774407318,4861576256,True,1609929663,1901,,,0,22,28,4,188,"58,60,30,21,44","25,93,9,8,79"
5774407303,4861577285,False,1609929678,1872,,,7,22,12,2,156,"6,34,62,44,129","84,46,68,57,67"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"62,109,17,26,48","28,51,44,50,36"
5774406808,4861577254,False,1609929652,1978,3812.0,3.0,7,22,64,5,154,"11,84,102,86,95","44,101,108,26,74"
5774406518,4861573683,True,1609929634,1777,4936.0,3.0,7,22,80,5,155,"70,108,14,121,13","65,63,29,5,19"
5774409906,4861578898,False,1609929813,1907,3332.0,1.0,7,22,50,5,152,"39,58,41,14,96","47,57,84,128,42"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"88,44,27,42,47","84,45,41,5,108"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"6,26,20,99,13","74,9,107,111,94"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"61,12,5,51,100","72,14,84,42,16"
5774409110,4861577412,True,1609929777,1769,1969.0,1.0,7,22,34,4,171,"42,35,60,27,5","96,48,87,36,110"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"21,104,44,5,65","79,121,54,94,72"
5774407110,4861577211,True,1609929668,1958,,,0,22,35,3,183,"19,12,30,35,105","44,14,123,26,114"
5774406518,4861573683,True,1609929634,1777,4936.0,3.0,7,22,80,5,155,"13,108,14,70,121","19,63,29,65,5"
5774406515,4861573421,True,1609929613,1744,2703.0,4.0,7,22,53,6,182,"84,8,121,104,11","44,98,105,74,123"
5774422801,4861578695,True,1609930520,1215,4824.0,3.0,7,22,77,6,187,"126,3,17,93,90","42,14,13,30,61"
5774418606,4861578516,True,1609930300,1443,2356.0,3.0,7,3,43,7,236,"27,121,36,59,1","86,62,33,39,93"
5774417519,4861576870,True,1609930233,1375,3019.0,1.0,7,22,50,5,227,"86,5,67,28,26","34,6,9,21,71"
5774413114,4861577648,True,1609929998,1587,2247.0,1.0,7,22,31,5,182,"41,26,74,81,128","27,126,107,57,44"
5774412718,4861577799,False,1609929978,1682,2270.0,2.0,7,22,58,6,183,"13,100,60,1,26","30,46,41,128,8"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"121,128,17,54,45","86,110,119,77,16"
5774412303,4861576238,False,1609929959,1622,3618.0,1.0,0,3,58,5,223,"22,126,93,27,128","84,50,121,90,8"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"84,67,28,26,101","14,95,29,37,35"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"79,82,129,105,95","27,14,44,46,53"
5774411710,4861577960,True,1609929923,1740,2577.0,2.0,7,22,32,5,183,"11,44,16,105,6","14,82,53,34,74"
5774411503,4861578269,True,1609929898,1786,2935.0,2.0,7,22,41,8,227,"87,2,95,47,5","22,81,123,67,25"
5774411019,4861577299,True,1609929884,1734,2822.0,6.0,7,22,46,9,227,"8,30,52,129,40","110,93,2,84,11"
5774411017,4861578369,False,1609929879,1804,4425.0,3.0,7,22,67,6,188,"69,11,26,44,107","46,86,114,104,50"
5774410900,4861578833,True,1609929873,1725,3470.0,3.0,7,22,66,5,187,"110,97,79,44,9","8,21,26,129,23"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"68,42,26,129,30","75,35,71,12,82"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"6,25,11,112,104","95,10,14,87,7"
5774410418,4861578753,True,1609929853,1893,3670.0,1.0,7,22,43,4,186,"42,83,6,21,22","104,26,41,74,62"
5774410105,4861573287,True,1609929829,1581,1651.0,3.0,0,4,42,6,191,"6,40,18,7,35","96,15,59,89,71"
5774410104,4861578576,False,1609929828,1844,1915.0,3.0,7,22,32,3,152,"48,83,29,11,41","74,8,113,84,14"
5774409906,4861578898,False,1609929813,1907,3332.0,1.0,7,22,50,5,152,"41,14,96,39,58","84,128,42,47,57"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"123,45,96,42,37","95,59,60,84,26"
5774409502,4861578290,True,1609929798,1898,3810.0,2.0,7,22,51,4,154,"64,48,8,99,75","33,113,93,20,16"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"32,119,123,91,104","20,26,111,8,51"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"5,61,100,12,51","84,72,16,14,42"
5774409110,4861577412,True,1609929777,1769,1969.0,1.0,7,22,34,4,171,"27,42,35,60,5","36,96,48,87,110"
5774408616,4861573503,False,1609929749,1641,4060.0,2.0,7,22,66,6,192,"126,70,20,26,63","111,105,84,95,129"
5774408202,4861570066,True,1609929727,1412,2319.0,2.0,7,22,54,5,151,"72,12,84,22,79","71,74,18,2,75"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"41,26,14,93,128","126,9,15,108,6"
5774408105,4861574613,False,1609929724,1729,570.0,1.0,7,22,32,5,227,"11,48,40,112,108","120,7,75,56,45"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"104,44,5,21,65","121,54,94,79,72"
5774408101,4861577281,False,1609929723,1907,3633.0,1.0,7,22,27,3,182,"82,74,53,67,84","21,123,27,44,73"
5774407815,4861573896,False,1609929697,1656,2300.0,2.0,7,22,42,6,182,"119,11,50,96,70","97,123,109,104,37"
5774407803,4861578104,True,1609929708,1989,,,7,22,37,5,156,"104,5,74,51,12","94,27,16,18,9"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"5,79,61,12,102","22,60,112,67,14"
5774407608,4861575472,True,1609929694,1818,2599.0,2.0,7,22,34,2,137,"5,7,42,99,6","76,33,70,119,21"
5774407307,4861567509,True,1609929679,1282,4484.0,3.0,7,22,62,5,155,"39,29,53,32,31","27,126,21,70,107"
5774407303,4861577285,False,1609929678,1872,,,7,22,12,2,156,"44,62,34,129,6","57,68,46,67,84"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"15,71,1,49,30","26,114,113,23,95"
5774406808,4861577254,False,1609929652,1978,3812.0,3.0,7,22,64,5,154,"86,84,11,102,95","26,101,44,108,74"
5774425400,4861576367,True,1609930639,958,2442.0,3.0,0,4,40,6,227,"4,19,39,45,97","100,20,67,38,11"
5774422801,4861578695,True,1609930520,1215,4824.0,3.0,7,22,77,6,187,"3,126,90,93,17","14,42,61,30,13"
5774421607,4861572440,True,1609930454,904,3019.0,2.0,0,4,42,5,182,"109,113,35,121,33","128,46,56,28,6"
5774418606,4861578516,True,1609930300,1443,2356.0,3.0,7,3,43,7,236,"1,121,59,36,27","93,62,39,33,86"
5774417311,4861578300,True,1609930224,1445,3258.0,2.0,7,22,43,5,138,"32,63,30,49,75","82,20,93,110,23"
5774416415,4861578127,True,1609930179,1499,3391.0,3.0,7,22,45,4,181,"30,98,114,70,73","97,5,8,104,64"
5774415109,4861578580,True,1609930109,1639,1812.0,2.0,7,22,30,3,152,"49,20,38,94,84","8,21,54,26,9"
5774414706,4861578802,True,1609930089,1655,2396.0,1.0,7,22,25,4,132,"35,14,7,95,71","70,8,59,76,75"
5774414318,4861578007,True,1609930059,1625,3478.0,3.0,0,22,44,6,185,"21,99,16,104,31","19,57,121,17,18"
5774412718,4861577799,False,1609929978,1682,2270.0,2.0,7,22,58,6,183,"60,100,13,26,1","41,46,30,8,128"
5774412716,4861578191,True,1609929979,1651,1554.0,2.0,7,22,25,5,182,"47,50,11,75,84","99,25,1,121,85"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"45,128,54,121,17","16,110,77,86,119"
5774411019,4861577299,True,1609929884,1734,2822.0,6.0,7,22,46,9,227,"40,129,30,8,52","11,84,93,110,2"
5774411017,4861578369,False,1609929879,1804,4425.0,3.0,7,22,67,6,188,"107,69,11,26,44","50,46,86,114,104"
5774410900,4861578833,True,1609929873,1725,3470.0,3.0,7,22,66,5,187,"110,79,44,9,97","8,26,129,23,21"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"42,68,26,129,30","35,75,71,12,82"
5774409906,4861578898,False,1609929813,1907,3332.0,1.0,7,22,50,5,152,"96,58,39,14,41","42,57,47,128,84"
5774409517,4861575025,False,1609929798,1583,4392.0,5.0,7,22,71,7,137,"44,99,101,59,27","42,113,121,9,114"
5774408719,4861576477,True,1609929749,1795,711.0,1.0,0,22,40,3,186,"28,123,95,113,25","14,49,120,98,88"
5774408513,4861578061,False,1609929733,1904,2673.0,3.0,7,22,33,6,184,"14,41,15,110,30","128,37,32,101,96"
5774408117,4861575229,True,1609929713,1768,,,7,22,41,4,145,"71,84,44,25,45","11,64,9,47,41"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"26,14,41,128,93","9,15,126,6,108"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"44,65,5,21,104","54,72,94,79,121"
5774407905,4861579118,True,1609929708,2025,3250.0,4.0,7,22,71,6,181,"106,44,99,13,26","126,20,32,16,123"
5774407817,4861572320,True,1609929703,1600,4831.0,2.0,7,22,80,6,132,"5,44,21,74,120","84,111,56,8,28"
5774407501,4861569500,True,1609929688,1467,,,0,4,35,6,187,"19,44,23,103,5","41,12,66,59,70"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"109,26,62,48,17","51,50,28,36,44"
5774425400,4861576367,True,1609930639,958,2442.0,3.0,0,4,40,6,227,"97,39,45,19,4","11,67,38,20,100"
5774422801,4861578695,True,1609930520,1215,4824.0,3.0,7,22,77,6,187,"126,17,90,93,3","42,13,61,30,14"
5774420612,4861579148,False,1609930404,1294,,,7,22,51,3,151,"22,44,19,75,46","76,26,77,100,104"
5774417519,4861576870,True,1609930233,1375,3019.0,1.0,7,22,50,5,227,"86,28,5,67,26","34,21,6,9,71"
5774417311,4861578300,True,1609930224,1445,3258.0,2.0,7,22,43,5,138,"32,49,75,63,30","82,110,23,20,93"
5774416719,4861578545,True,1609930199,1530,,,7,22,31,4,181,"70,5,11,23,42","10,123,28,32,30"
5774416415,4861578127,True,1609930179,1499,3391.0,3.0,7,22,45,4,181,"73,98,114,30,70","64,5,8,97,104"
5774414706,4861578802,True,1609930089,1655,2396.0,1.0,7,22,25,4,132,"71,95,35,7,14","75,76,70,59,8"
5774412501,4861578313,False,1609929969,1757,3117.0,4.0,7,22,43,6,185,"54,17,128,121,45","77,119,110,86,16"
5774412303,4861576238,False,1609929959,1622,3618.0,1.0,0,3,58,5,223,"128,27,93,126,22","8,90,121,50,84"
5774411503,4861578269,True,1609929898,1786,2935.0,2.0,7,22,41,8,227,"95,47,2,87,5","123,67,81,22,25"
5774411019,4861577299,True,1609929884,1734,2822.0,6.0,7,22,46,9,227,"8,30,40,129,52","110,93,11,84,2"
5774411017,4861578369,False,1609929879,1804,4425.0,3.0,7,22,67,6,188,"44,69,107,11,26","104,46,50,86,114"
5774411005,4861578413,True,1609929888,1830,3249.0,1.0,7,3,32,7,236,"102,62,44,39,83","23,1,26,101,60"
5774410918,4861574594,True,1609929874,1603,,,0,22,60,4,155,"20,40,86,6,21","66,29,8,35,90"
5774410900,4861578833,True,1609929873,1725,3470.0,3.0,7,22,66,5,187,"9,44,79,97,110","23,129,26,21,8"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"68,42,26,30,129","75,35,71,82,12"
5774410613,4861577789,True,1609929864,1801,2486.0,3.0,7,3,49,8,223,"12,16,84,10,22","17,8,65,35,38"
5774410418,4861578753,True,1609929853,1893,3670.0,1.0,7,22,43,4,186,"6,42,83,21,22","41,104,26,74,62"
5774409906,4861578898,False,1609929813,1907,3332.0,1.0,7,22,50,5,152,"14,39,58,96,41","128,47,57,42,84"
5774409502,4861578290,True,1609929798,1898,3810.0,2.0,7,22,51,4,154,"64,48,75,8,99","33,113,16,93,20"
5774409501,4861560038,True,1609929798,673,,,7,22,29,8,182,"42,28,10,91,50","58,21,12,120,126"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"88,47,42,44,27","84,108,5,45,41"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"12,100,51,5,61","14,16,42,84,72"
5774408719,4861576477,True,1609929749,1795,711.0,1.0,0,22,40,3,186,"123,25,95,28,113","49,88,120,14,98"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"26,128,93,14,41","9,6,108,15,126"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"5,104,21,44,65","94,121,79,54,72"
5774408101,4861577281,False,1609929723,1907,3633.0,1.0,7,22,27,3,182,"82,84,74,53,67","21,73,123,27,44"
5774408100,4861576695,True,1609929718,1855,3309.0,2.0,0,22,49,8,183,"42,113,15,86,50","14,114,63,26,74"
5774407905,4861579118,True,1609929708,2025,3250.0,4.0,7,22,71,6,181,"99,26,13,106,44","32,123,16,126,20"
5774407501,4861569500,True,1609929688,1467,,,0,4,35,6,187,"44,19,5,23,103","12,41,70,66,59"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"62,17,109,48,26","28,44,51,36,50"
5774406808,4861577254,False,1609929652,1978,3812.0,3.0,7,22,64,5,154,"86,95,102,84,11","26,74,108,101,44"
5774426109,4861575470,False,1609930694,709,4297.0,3.0,7,22,72,6,187,"64,20,19,7,32","42,53,11,123,105"
5774420612,4861579148,False,1609930404,1294,,,7,22,51,3,151,"19,22,46,75,44","77,76,104,100,26"
5774418606,4861578516,True,1609930300,1443,2356.0,3.0,7,3,43,7,236,"36,1,27,59,121","33,93,86,39,62"
5774415705,4861575633,True,1609930139,1401,2681.0,2.0,7,22,47,8,227,"41,104,85,86,61","123,75,67,9,17"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"31,8,38,102,75","42,56,9,68,40"
5774413717,4861574805,True,1609930033,1440,3720.0,1.0,0,22,22,3,227,"48,31,77,30,47","28,5,23,95,71"
5774413114,4861577648,True,1609929998,1587,2247.0,1.0,7,22,31,5,182,"128,41,74,81,26","44,27,107,57,126"
5774412910,4861567896,False,1609929989,1001,4094.0,4.0,0,22,60,4,171,"13,107,114,40,14","31,32,30,51,11"
5774411710,4861577960,True,1609929923,1740,2577.0,2.0,7,22,32,5,183,"105,6,11,16,44","34,74,14,53,82"
5774411503,4861578269,True,1609929898,1786,2935.0,2.0,7,22,41,8,227,"5,87,47,95,2","25,22,67,123,81"
5774411119,4861572618,False,1609929884,1454,5084.0,2.0,7,22,80,5,185,"62,59,87,78,44","114,121,86,13,104"
5774410900,4861578833,True,1609929873,1725,3470.0,3.0,7,22,66,5,187,"44,97,79,9,110","129,21,26,23,8"
5774410811,4861578533,True,1609929878,1851,3307.0,3.0,7,22,42,7,131,"68,26,129,30,42","75,71,12,82,35"
5774410105,4861573287,True,1609929829,1581,1651.0,3.0,0,4,42,6,191,"40,18,7,35,6","15,59,89,71,96"
5774409906,4861578898,False,1609929813,1907,3332.0,1.0,7,22,50,5,152,"14,41,96,39,58","128,84,42,47,57"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"45,96,42,37,123","59,60,84,26,95"
5774409409,4861573959,False,1609929798,1633,,,7,22,22,2,183,"14,1,101,59,10","45,74,75,42,102"
5774409309,4861578603,True,1609929788,1926,,,7,22,30,5,181,"27,88,44,42,47","41,84,45,5,108"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"26,6,13,99,20","9,74,94,111,107"
5774409203,4861578555,False,1609929763,1961,4028.0,1.0,7,22,24,3,187,"61,51,5,12,100","72,42,84,14,16"
5774408513,4861578061,False,1609929733,1904,2673.0,3.0,7,22,33,6,184,"15,110,41,14,30","32,101,37,128,96"
5774408104,4861577569,True,1609929724,1876,3040.0,1.0,7,22,51,7,152,"65,21,5,104,44","72,79,94,121,54"
5774407905,4861579118,True,1609929708,2025,3250.0,4.0,7,22,71,6,181,"26,44,99,106,13","123,20,32,126,16"
